"geneName","teClass","teFamily","teName","pval"
"ZNF12","LTR","ERVL-MaLR","MLT1B",6.55919300892
"ZNF621","LTR","ERVL","LTR33B",1.34057990167
"ZNF621","LTR","ERVL-MaLR","MLT1O",13.4222810278
"ZNF621","LTR","ERVL-MaLR","MLT1K",123.095541324
"ZNF224","SINE","Alu","AluJr",2.43942534599
"ZNF224","SINE","Alu","AluJb",4.2111743407
"ZNF224","LTR","ERVL-MaLR","MSTA1",1.55023801021
"ZNF224","LTR","ERV1","LTR1E",1.57359975332
"ZNF224","LTR","ERVK","LTR13_",2.42861962956
"ZNF224","LTR","ERVK","LTR13",1.32611743995
"ZNF224","LTR","ERV1","HERVIP10FH-int",1.35243635604
"ZNF224","SINE","Alu","FLAM_C",1.93413831986
"ZNF224","LTR","ERV1","Harlequin-int",2.42294060251
"ZNF224","LTR","ERVL","MER70A",168.171294338
"ZNF224","LTR","ERVL","MER70B",87.8093658332
"ZNF224","LTR","ERVK","HERVK22-int",1.31559146074
"ZNF224","DNA","hAT-Charlie","Charlie1a",1.30982101148
"ZNF77","LTR","ERV1","MER57D",1.69157546431
"ZNF77","LTR","ERV1","MER57E1",31.4629518684
"ZNF77","LTR","ERVL-MaLR","MLT1G3-int",1.8645613899
"ZNF77","LTR","ERVL-MaLR","MLT1H-int",1.36431285089
"ZNF77","LTR","ERV1","LTR26",1.48016447674
"ZNF77","LINE","L1","L1M4c",3.89051071369
"ZNF77","LINE","L2","L2a",5.94872194217
"ZNF549","DNA","hAT-Charlie","Charlie3",1.35960405689
"ZNF549","DNA","hAT-Charlie","MER1A",2.62003691451
"ZNF549","LTR","ERV1","MER57C1",35.2978643786
"ZNF549","LTR","ERV1","MER57D",76.6919597795
"ZNF549","LTR","ERV1","LTR54B",54.6843782804
"ZNF549","LTR","ERV1","MER57C2",30.0487151604
"ZNF549","LTR","ERV1","MER57E1",109.975381807
"ZNF549","LTR","ERV1","MER57B1",20.7663532194
"ZNF549","LTR","ERV1","MER57A1",22.3490407116
"ZNF189","LTR","ERV1","LTR9",2.23060816822
"ZNF189","LTR","ERV1","LTR1A2",8.49315076644
"ZNF189","LTR","ERVL","LTR41",1.96764011487
"ZNF189","LTR","ERVL","LTR41C",2.6804027817
"ZNF189","LINE","L2","L2b",54.9211874455
"ZNF189","LINE","L2","L2c",41.0032561827
"ZNF189","LINE","L2","L2a",80.3994093516
"ZNF789","LTR","ERV1","MER57C1",1.69170360022
"ZNF789","LTR","ERV1","MER57D",4.68307850044
"ZNF789","LTR","ERV1","MER57C2",1.30425596995
"ZNF789","LTR","ERV1","MER57B1",6.81115315414
"ZNF789","LTR","ERV1","MER57A1",15.4637014733
"ZNF789","LTR","ERVL","MER77B",38.1875453689
"ZNF789","LTR","ERV1","MER57A-int",23.8263411517
"ZNF789","LTR","ERVL","MER21C",44.7826932214
"ZNF789","LTR","ERV1","MER57-int",19.765895948
"ZNF789","LTR","ERVL-MaLR","MSTB",1.68602302072
"ZNF789","LTR","ERVL","MER21A",1.55556177866
"ZNF789","LTR","ERV1","MER52A",2.10610285192
"ZNF789","LTR","ERV1","MER65C",7.56571493665
"ZNF789","LTR","ERV1","MER41-int",1.34681975416
"ZNF789","LTR","ERVL-MaLR","MLT1N2",2.65452178837
"ZNF789","DNA","hAT-Charlie","MER20",2.31721939168
"ZNF584","LTR","ERVL-MaLR","MLT1F2-int",48.9384766418
"ZNF584","LTR","ERVL-MaLR","MLT1H2-int",42.0394979201
"ZNF584","LTR","ERVL-MaLR","MLT1F-int",48.2676482861
"ZNF584","LTR","ERVL-MaLR","MLT1G1-int",27.5985263856
"ZNF584","LTR","ERVL-MaLR","MLT1F1-int",30.6002264588
"ZNF584","LTR","ERVL-MaLR","MLT1G3-int",23.1249683254
"ZNF584","LTR","ERVL-MaLR","MLT1H-int",50.2616251324
"ZNF584","Retroposon","SVA","SVA_C",1.38376621294
"ZNF584","LTR","ERVK","LTR5_Hs",1.30991367339
"ZNF610","DNA","hAT-Charlie","Charlie3",35.4867000714
"ZNF610","DNA","hAT-Charlie","MER1A",319.942227513
"ZNF610","Retroposon","SVA","SVA_D",1.50679660521
"ZNF418","LTR","ERVL-MaLR","MLT1F1-int",2.16942097761
"ZNF418","LTR","ERV1","MER72B",22.1504334811
"ZNF418","LTR","ERV1","MER72",285.134552158
"ZNF418","LTR","ERV1","MER49",26.9670391403
"ZNF418","LTR","ERVL-MaLR","THE1A",3.41867237988
"ZNF418","LTR","ERVL","LTR18A",4.69139955649
"ZNF418","LTR","ERV1","MER31B",1.33492656615
"ZNF418","LTR","ERV1","HERV17-int",10.0946405129
"ZNF74","LINE","L1","L1M5",3.34646023782
"ZNF74","LINE","L1","L1ME4c",30.777575286
"ZNF285","DNA","hAT-Blackjack","MER63A",105.004077489
"ZNF285","DNA","hAT-Blackjack","MER63B",70.7539748165
"ZNF285","SINE","Alu","AluY",2.05165125987
"ZNF285","SINE","Alu","AluSc",1.62221260175
"ZNF285","LTR","ERV1","LTR28B",1.8611656242
"ZNF285","LTR","ERV1","LTR12D",1.58473984066
"ZNF180","DNA","hAT-Charlie","Charlie8",99.43901693
"ZNF180","DNA","hAT-Charlie","MER102c",134.784534184
"ZNF324B","DNA","TcMar-Tigger","Tigger2",67.5460541115
